Geneid	EDLARFE1	EDLARFE2	EDLARFE3	EDLARME1	EDLARME2	EDLARME3	EDLCIBFE1	EDLCIBFE2	EDLCIBFE3	EDLCIBME1	EDLCIBME2	EDLCIBME3	EDLCR6H1	EDLCR6H2	EDLCR6H3	EDLM9FE1	EDLM9FE2	EDLM9FE3	EDLM9ME1	EDLM9ME2	EDLM9ME3	MC2ARFE1	MC2ARFE2	MC2ARFE3
EDL933_RS26845	66	112	224	1192	230	284	7099	2235	522	434	5999	6955	689	857	3932	1009	836	5386	1612	3098	1484	345	322	336
EDL933_RS26850	25	34	80	449	100	91	2770	827	184	180	2410	2947	314	264	1535	490	465	3035	965	1674	846	135	134	134
EDL933_RS26855	1	5	24	11	11	6	16	16	55	23	12	27	67	86	17	16	14	88	26	23	11	22	16	15
EDL933_RS26860	0	7	24	14	17	19	32	28	95	27	14	33	86	81	22	40	48	209	28	54	20	31	17	26
EDL933_RS26865	0	7	5	7	4	3	6	2	27	20	5	9	37	37	3	14	15	81	17	9	7	6	8	7
EDL933_RS26870	0	0	0	2	0	1	0	0	15	3	0	1	8	8	4	2	3	17	8	1	0	0	1	2
EDL933_RS26875	1	4	11	6	3	6	6	2	22	11	3	11	9	23	5	5	5	27	7	9	2	13	4	9
EDL933_RS26880	23	9	40	23	26	15	25	15	77	36	21	32	58	63	25	25	19	129	17	26	9	44	34	33
EDL933_RS26885	19	13	37	20	30	26	53	22	149	45	21	29	134	159	44	40	36	233	34	55	15	47	30	49
EDL933_RS26890	12	34	52	32	42	47	68	25	196	72	52	33	165	226	51	49	37	255	30	79	13	84	45	57
EDL933_RS26895	31	18	63	61	49	39	58	15	229	88	59	28	256	242	31	32	21	226	40	49	9	81	47	61
EDL933_RS26900	26	32	90	60	53	42	143	55	404	173	93	109	273	345	78	83	59	365	74	59	29	105	80	76
EDL933_RS26905	5	7	24	7	10	19	35	9	124	54	24	38	71	101	32	20	22	92	21	22	10	27	29	20
EDL933_RS26910	4	18	21	9	17	9	16	4	100	26	8	11	94	83	8	10	15	89	22	16	15	19	16	22
EDL933_RS26915	0	17	29	26	23	31	45	15	108	72	54	75	102	101	53	39	40	226	36	41	34	54	35	26
EDL933_RS26920	2	22	21	33	32	31	20	9	437	65	8	6	379	519	6	14	15	105	42	44	27	46	13	35
EDL933_RS26925	3	14	31	36	24	20	38	10	235	69	24	22	245	343	38	34	44	194	61	76	27	84	22	61
EDL933_RS26930	5	17	23	22	16	18	36	17	76	50	18	52	58	96	26	35	29	238	44	59	25	61	29	60
EDL933_RS26935	4	13	12	7	13	7	25	17	50	23	7	31	29	55	8	23	8	107	26	24	17	23	13	25
EDL933_RS26940	0	4	10	9	7	3	5	13	11	6	6	14	24	23	5	1	1	19	11	3	4	11	3	13
EDL933_RS26945	0	6	4	2	2	1	4	0	9	2	2	9	7	7	3	1	1	10	2	1	0	2	4	7
EDL933_RS26950	1	7	4	3	0	6	4	1	4	1	4	2	9	7	6	1	2	7	1	3	0	4	5	0
EDL933_RS26955	2	5	8	2	2	5	3	10	9	7	4	5	6	7	3	2	3	18	4	5	1	6	8	11
EDL933_RS26960	1	6	3	0	10	8	4	0	7	5	3	6	9	9	0	1	9	6	13	7	3	7	5	6
EDL933_RS26965	0	2	7	0	7	5	7	1	11	2	0	2	6	12	1	1	9	13	11	8	2	5	3	3
EDL933_RS26970	1	4	2	0	8	3	3	0	9	5	0	3	8	15	2	4	3	24	11	5	3	1	3	9
EDL933_RS26975	0	6	5	1	5	2	6	0	13	7	1	3	6	17	1	2	6	39	5	5	2	5	6	7
EDL933_RS26980	4	2	14	5	1	5	8	4	18	14	3	5	10	22	4	3	8	49	10	17	8	11	3	1
EDL933_RS26985	1	10	10	5	3	7	4	3	33	8	6	6	30	29	2	7	10	28	3	4	2	5	10	7
EDL933_RS26990	1	2	7	3	7	2	7	0	26	7	3	4	46	53	4	11	13	47	4	6	1	6	4	6
EDL933_RS26995	4	10	6	3	19	8	26	8	78	23	10	10	165	143	18	28	40	176	33	22	16	163	105	149
EDL933_RS27000	68	115	338	194	244	371	240	61	118	476	134	295	122	102	113	62	63	349	227	193	128	600	338	468
EDL933_RS27005	27	95	155	58	85	710	408	49	201	396	217	115	111	154	174	431	413	2225	542	652	245	135	90	108
EDL933_RS27010	13	43	43	21	39	725	232	11	33	64	70	39	41	56	53	109	136	657	133	120	48	24	22	11
EDL933_RS27015	314	713	1498	493	1167	1488	7006	1598	1936	6300	3062	2286	3063	3782	5044	10498	7813	57723	13235	13268	7632	2866	1952	2456
EDL933_RS27020	20	46	97	47	86	116	407	65	181	308	70	75	297	297	316	639	622	4614	1072	1030	560	205	156	161
EDL933_RS27025	48	75	185	123	130	167	607	90	363	532	173	197	439	485	360	531	519	3731	1124	1197	560	295	222	216
EDL933_RS27030	42	67	193	157	104	104	501	102	279	456	251	321	247	283	216	166	181	1163	700	768	235	212	157	177
EDL933_RS27035	28	62	120	44	73	44	463	65	215	151	80	109	272	266	255	121	142	806	778	816	207	90	60	90
EDL933_RS27040	5	14	31	19	12	77	2640	763	430	107	114	102	294	272	1902	48	64	367	25	31	7	35	43	41
EDL933_RS27045	5	7	17	10	11	31	529	148	200	81	36	140	189	194	363	20	42	183	18	23	7	27	10	17
EDL933_RS27050	21	33	63	83	48	126	1318	360	428	100	58	74	344	401	798	41	38	187	38	51	21	80	59	71
EDL933_RS27055	30	47	68	187	96	129	56	21	261	474	34	372	176	234	28	35	26	174	21	19	14	94	83	60
EDL933_RS27060	0	0	4	0	1	1	0	8	8	6	2	0	5	6	0	5	2	21	1	2	2	6	1	0
EDL933_RS27065	11	13	26	29	19	31	261	50	185	38	128	35	141	159	92	44	46	259	42	19	16	66	36	38
EDL933_RS27070	25	48	112	36	68	59	222	50	520	129	68	97	566	592	89	112	74	559	102	141	62	148	80	133
EDL933_RS27075	9	10	49	31	26	22	47	17	185	92	20	37	217	219	17	56	31	219	43	68	29	57	46	36
EDL933_RS27080	26	229	131	1341	478	837	5216	99	725	495	955	1670	697	787	924	60	48	422	115	86	58	180	147	143
EDL933_RS27085	17	68	50	559	218	347	1860	53	525	206	321	489	340	372	312	30	39	295	76	56	25	92	68	61
EDL933_RS27095	49	61	181	161	138	107	514	101	594	507	321	386	558	700	312	123	121	764	274	273	140	217	135	126
EDL933_RS27100	86	144	321	328	272	249	937	222	1554	1208	561	862	1380	1693	715	286	200	1554	538	540	262	404	282	296
EDL933_RS27105	29	47	87	103	80	67	500	233	1131	199	169	119	762	1064	421	117	148	900	77	94	43	930	631	822
EDL933_RS27110	50	79	133	128	111	92	669	322	1458	247	220	175	876	1397	536	139	173	1089	89	145	76	1217	776	1078
EDL933_RS27115	3	2	6	4	3	4	85	11	138	57	45	31	163	196	27	7	13	39	6	6	4	9	7	19
EDL933_RS27120	0	2	7	3	3	3	67	8	194	25	37	30	284	310	30	10	9	53	11	13	3	18	9	16
EDL933_RS27125	153	206	536	350	386	367	8706	1554	6907	1574	4015	3109	5646	7799	3029	527	538	2956	265	347	145	1361	1025	1015
EDL933_RS27130	19	49	166	38	42	42	97	22	975	106	43	72	1374	931	46	51	49	275	61	99	23	166	85	126
EDL933_RS27135	16	52	320	45	66	81	168	20	2852	68	27	27	3316	1375	46	52	35	251	53	55	30	242	81	210
EDL933_RS27140	3	7	46	9	17	18	62	6	1077	8	3	2	1079	266	12	10	1	36	9	6	5	43	17	29
EDL933_RS27145	13	29	45	56	59	69	191	24	304	428	52	140	264	258	106	93	79	408	184	173	88	116	86	83
EDL933_RS27150	0	0	3	0	0	1	2	1	13	9	0	0	23	20	0	3	3	18	4	8	3	4	2	2
EDL933_RS27155	2	2	17	9	8	8	28	15	31	28	3	8	28	45	11	16	16	112	10	9	12	38	21	30
EDL933_RS27160	118	107	335	212	228	208	516	173	764	616	283	371	712	706	370	349	289	2348	360	399	164	865	672	655
EDL933_RS27165	125	256	591	421	452	383	745	211	993	1174	413	727	1143	1009	475	421	393	2896	678	777	296	1049	732	796
EDL933_RS27170	49	80	252	172	139	164	256	78	459	513	227	325	602	473	170	159	147	955	318	285	132	384	283	284
EDL933_RS27175	352	838	1480	3149	1460	2950	8946	1911	4690	1850	6710	7147	5236	4756	3232	870	792	4764	827	911	529	2406	2001	2193
EDL933_RS27180	1312	3873	4282	21320	9106	14797	80487	17693	22444	24705	45020	59988	23525	24535	30646	647	582	3274	727	728	460	12477	8803	10174
EDL933_RS27185	83	81	197	168	166	76	667	919	1283	484	423	284	837	926	1059	260	158	1166	265	246	140	371	271	286
EDL933_RS27190	33	53	187	105	97	51	209	111	886	145	61	76	926	952	149	452	322	2359	524	519	271	340	216	247
EDL933_RS27195	735	795	1433	1314	1367	1407	3319	3992	5689	7692	5241	6287	2974	3136	5003	626	528	4696	873	1405	859	4196	3072	2462
EDL933_RS27200	2300	2246	3937	4544	4303	4126	8603	9951	19674	16624	14261	15892	8197	9134	13409	1716	1764	15232	2146	3423	2193	12144	8550	7781
EDL933_RS27205	118	174	375	347	276	314	831	290	583	885	1180	712	354	478	508	350	462	3334	485	652	363	452	303	326
EDL933_RS27210	9	42	107	65	74	81	158	55	166	322	99	120	172	172	102	87	103	846	168	252	124	90	68	70
EDL933_RS27215	95	194	582	311	378	318	452	90	782	961	189	554	605	694	272	309	244	1869	748	658	261	714	487	514
EDL933_RS27220	364	726	1294	1634	1493	1433	2532	504	1881	6872	1746	3497	1228	1399	1153	954	662	5715	2327	2961	1606	1596	1220	1326
EDL933_RS27225	26	87	173	130	170	144	207	47	300	1011	126	207	308	248	154	92	56	498	336	357	156	187	136	128
EDL933_RS27230	14	29	83	22	72	57	147	47	954	556	46	87	666	854	176	188	199	936	170	128	86	497	266	284
EDL933_RS27235	10	12	42	16	32	37	160	50	725	393	114	196	619	822	192	145	145	607	358	264	137	249	235	290
EDL933_RS27240	7	8	23	14	15	21	121	57	441	236	52	125	462	527	128	92	101	423	219	180	58	277	226	315
EDL933_RS27245	8	27	78	67	50	49	430	51	218	146	182	157	243	297	161	47	34	197	148	93	45	103	70	63
EDL933_RS27250	27	61	97	269	107	136	3098	423	763	215	1941	1462	524	662	1116	44	41	275	49	76	18	279	224	230
EDL933_RS27255	53	80	160	430	171	192	5140	960	1426	517	3732	2915	1048	1304	2266	58	49	343	66	146	48	423	283	389
EDL933_RS27260	88	164	227	718	318	348	8382	1534	2752	1163	6460	4381	1978	2463	3695	70	73	466	107	256	94	676	531	666
EDL933_RS27265	276	426	609	1825	914	949	13154	2687	6417	3911	10579	8776	3983	4655	6396	129	166	1125	361	711	263	1664	1189	1213
EDL933_RS27270	48	118	275	158	242	174	588	124	851	620	71	335	1074	1169	583	159	163	922	661	644	309	203	163	173
EDL933_RS27275	37	60	189	56	121	90	255	44	331	554	71	203	327	397	117	80	47	394	246	231	110	245	166	213
EDL933_RS27280	268	315	878	461	585	533	919	188	649	1652	404	800	816	963	467	413	390	2727	1037	875	425	1253	956	980
EDL933_RS27285	563	900	2056	1264	1490	1310	1533	416	1217	3272	807	1330	1587	1727	924	536	487	3204	1235	1516	617	3136	1958	2196
EDL933_RS27290	230	663	1091	999	1083	1006	1461	446	1897	3315	1110	1807	1917	2036	1080	700	574	4078	1452	1545	657	1905	1145	1306
EDL933_RS27295	60	85	134	206	163	156	267	81	320	753	413	520	246	349	216	89	93	526	244	359	179	198	151	114
EDL933_RS27300	39	132	260	223	224	227	362	101	520	374	37	120	430	694	239	305	416	2417	553	789	558	197	117	121
EDL933_RS27305	36	127	236	204	217	202	315	89	442	330	34	111	369	611	230	221	302	1911	462	716	476	172	94	101
EDL933_RS27310	14	61	104	104	116	121	120	39	214	158	20	49	199	349	110	82	91	741	228	378	204	88	48	67
EDL933_RS27315	25	73	197	143	153	107	392	143	1950	523	128	361	1831	1776	309	400	243	1623	487	483	232	345	307	286
EDL933_RS27320	65	100	263	206	205	144	379	120	876	765	263	408	1045	1137	330	249	232	1821	306	453	192	533	400	420
EDL933_RS27325	60	128	223	149	219	129	291	88	626	718	183	340	592	776	261	205	172	1156	248	355	174	394	251	300
EDL933_RS27330	184	306	738	469	527	405	1058	254	1496	1704	498	927	1404	1733	765	646	579	4130	1001	1172	533	1005	691	918
EDL933_RS27335	599	968	2160	1136	1484	953	2243	663	2203	4622	1796	2120	1741	2496	1733	1517	1237	7567	1824	1897	977	2835	2008	2060
EDL933_RS27340	2032	2918	6659	3469	4216	3126	6145	5062	4659	15893	10264	8383	2729	3988	7421	3624	2980	18320	3942	4008	2199	9262	7269	6688
EDL933_RS27345	1577	2144	5221	3264	3399	2523	5404	3108	4080	11975	8547	7199	2757	3299	4995	2463	2184	14916	3573	3828	2034	6883	5348	4861
EDL933_RS27350	2377	2911	7167	3158	4219	2649	6240	3136	5314	11972	4657	5551	4325	5335	6037	3541	3033	19516	5837	6247	2587	9586	7557	7490
EDL933_RS27355	4146	4294	10804	5055	6724	4292	7778	4332	3840	16820	7086	7978	3981	4572	7478	3922	3275	22553	7084	8069	3446	17364	12841	12965
EDL933_RS27360	2986	2909	7226	3392	4606	3096	4925	2817	1501	11719	5438	5565	1843	2119	4439	2416	2007	13819	4741	5316	2527	12408	9298	9197
EDL933_RS27365	38	91	160	59	113	85	169	28	288	253	37	108	293	287	102	122	45	418	217	165	96	252	189	162
EDL933_RS27370	1161	1726	4628	2102	2879	2195	5150	1413	6781	7864	3331	4876	7163	5562	2651	2997	2141	15850	3603	5413	2361	5124	3162	3340
EDL933_RS27375	456	903	2155	1685	1967	1819	3376	504	6097	10043	2115	3274	5877	5938	2554	2621	1458	9180	7524	4109	1591	2899	2328	2607
EDL933_RS27380	2880	4873	12507	7631	8252	7807	10166	3250	11500	45001	9997	10108	10245	13460	8744	7790	4293	29835	19766	16642	6422	17263	13982	15565
EDL933_RS27385	768	1434	3237	1609	1994	1490	1673	511	1326	10542	1900	2068	1355	1884	1152	909	593	4213	3031	4062	1403	4725	3551	3557
EDL933_RS27390	10	8	31	19	31	24	33	5	32	156	27	19	32	45	11	12	13	67	83	84	20	31	23	30
EDL933_RS27395	5	17	75	19	33	28	28	3	38	169	30	29	37	43	12	10	11	107	83	80	36	33	32	44
EDL933_RS27400	9	27	29	6	19	17	28	0	40	135	11	21	64	55	10	9	20	66	77	79	24	16	13	23
EDL933_RS27405	7	12	9	5	11	6	22	2	16	61	7	10	32	30	13	3	13	47	42	36	9	11	9	5
EDL933_RS27410	9	6	35	5	11	10	28	2	54	77	9	9	49	48	28	14	14	105	48	54	18	21	13	5
EDL933_RS27415	4	7	36	12	22	9	41	0	68	92	12	13	57	74	26	23	19	170	58	66	37	22	14	21
EDL933_RS27420	20	39	127	36	48	54	487	242	4470	95	71	72	2487	4067	669	195	280	1412	65	87	41	1018	746	969
EDL933_RS27425	96	91	215	300	133	75	155	75	678	302	307	1058	605	792	117	43	53	281	48	51	19	617	521	554
EDL933_RS27430	109	120	210	486	214	102	284	160	585	495	503	1661	465	678	165	49	57	313	77	67	28	640	549	572
EDL933_RS27435	41	38	97	80	68	54	116	39	326	244	123	123	329	313	79	72	71	539	127	136	63	155	124	86
EDL933_RS27440	23	40	75	115	80	103	122	38	214	443	154	228	182	193	63	48	56	303	85	143	60	107	82	80
EDL933_RS27445	7	24	31	43	24	32	37	12	86	50	30	44	70	82	13	16	13	105	35	32	14	28	13	19
EDL933_RS27450	7	10	29	21	14	16	34	8	86	35	18	37	83	77	14	9	19	90	22	24	11	53	23	27
EDL933_RS27455	3	5	12	22	5	11	28	3	19	18	20	38	11	17	12	1	1	59	5	14	2	26	14	6
EDL933_RS27460	4	9	18	20	7	16	32	1	42	35	27	51	21	19	13	5	3	80	11	33	5	26	13	12
EDL933_RS27465	9	22	45	18	22	18	46	14	80	58	35	50	35	39	14	33	28	209	43	34	13	41	28	22
EDL933_RS27470	12	2	58	25	45	26	43	10	74	73	54	72	33	52	20	39	45	209	39	41	19	76	46	43
EDL933_RS27475	11	11	39	16	36	12	41	9	91	50	26	56	47	58	16	44	29	216	26	25	15	59	48	37
EDL933_RS27480	8	3	22	1	8	7	10	1	197	16	2	4	137	94	4	10	5	118	14	17	6	70	42	28
EDL933_RS27485	6882	9923	25612	15965	18135	16410	13581	2142	3151	50293	6552	20016	2479	3691	6389	3796	3246	26197	24674	29074	17364	18210	11558	14051
EDL933_RS27490	6305	8943	23917	15175	15157	14815	11379	1810	1957	50528	6843	21569	1962	2206	5568	2876	2630	21844	24296	30226	14196	15947	11432	11626
EDL933_RS27495	6455	8787	23429	14878	14984	14597	10327	1633	1706	48923	6476	20732	1806	1951	4984	2640	2309	21106	23064	28496	13450	15454	11237	11098
EDL933_RS27500	6426	8262	22579	14366	15678	14964	9300	1445	1681	45262	5804	17555	1464	1760	4574	2777	2412	20904	20693	26378	14781	14951	10519	11657
EDL933_RS27505	29	62	247	69	93	96	124	6	80	295	18	79	136	120	47	78	57	438	512	335	167	103	83	116
EDL933_RS29315	3	3	29	13	8	15	26	1	47	31	11	10	42	62	10	56	37	265	66	36	18	13	22	30
EDL933_RS27520	66	61	147	160	148	133	260	71	853	369	163	173	536	723	216	223	171	1227	308	309	140	297	185	212
EDL933_RS27525	145	225	555	633	446	468	665	261	1095	1111	897	918	947	1025	465	365	331	2398	557	733	308	761	563	623
EDL933_RS27530	182	326	609	756	604	621	746	187	387	2267	1119	1399	387	387	393	312	224	2161	1007	1242	665	846	629	586
EDL933_RS27535	399	552	1302	1316	1152	774	557	138	1594	1582	296	553	1233	1495	400	1221	1015	7587	1560	1861	892	3118	1900	2312
EDL933_RS27540	15	35	69	60	61	70	66	15	226	59	42	50	217	249	36	125	91	670	85	116	52	152	118	145
EDL933_RS27545	12	27	72	32	36	40	54	23	143	154	62	66	102	127	48	55	49	415	78	81	52	68	64	59
EDL933_RS27550	7	21	39	22	21	23	48	8	103	57	29	41	103	55	29	15	19	108	27	22	14	26	23	21
EDL933_RS27555	2	14	61	27	35	9	75	28	531	90	48	64	294	308	54	42	48	285	34	46	39	64	38	48
EDL933_RS27560	76	181	421	270	227	159	768	231	1165	662	560	517	635	795	382	197	195	1127	250	291	135	438	272	337
EDL933_RS27565	47	53	192	165	112	95	324	105	622	561	746	549	355	637	222	137	123	811	128	227	136	332	305	270
EDL933_RS27570	2	13	38	22	21	19	56	10	169	120	27	32	231	250	33	16	17	86	38	43	14	73	43	71
EDL933_RS27575	113	89	298	240	194	111	252	71	483	553	428	334	546	677	159	49	36	238	98	142	40	432	275	291
EDL933_RS27580	196	223	523	480	393	299	1148	611	2419	1439	1720	1905	2010	2157	959	182	178	1113	283	191	117	1355	891	789
EDL933_RS27585	31	129	246	147	227	181	624	157	2856	594	150	262	2728	2674	468	305	212	1884	911	915	519	483	323	340
EDL933_RS27590	66	55	148	108	76	70	152	61	210	163	247	140	137	160	72	113	124	924	121	163	72	404	231	283
EDL933_RS27595	17	32	60	49	52	45	135	36	169	194	157	206	113	185	91	117	107	647	137	147	93	129	89	79
EDL933_RS27600	96	194	402	352	302	255	784	203	934	1187	695	905	853	1015	519	501	503	3166	670	781	392	567	406	449
EDL933_RS27605	259	419	992	810	732	637	2077	483	1486	2730	1158	2169	1312	1717	1217	1660	1352	9047	2243	2022	895	1400	1107	1309
EDL933_RS27610	85	114	304	227	211	157	672	197	536	822	467	585	329	442	364	775	624	4566	852	780	395	431	374	426
EDL933_RS27615	8	12	37	41	41	27	57	13	205	150	28	74	129	124	24	51	27	312	82	76	29	35	29	30
EDL933_RS27620	14	17	51	61	81	28	82	24	295	195	49	84	225	196	44	88	55	446	99	124	54	50	68	56
EDL933_RS27625	840	1974	3000	4232	4144	3662	4003	1103	3525	10367	3778	6097	2452	2802	2361	1240	849	6612	3681	4388	2309	3844	2544	2969
EDL933_RS27630	78	92	237	219	128	71	318	71	375	179	114	96	275	349	68	53	41	227	92	97	40	842	422	666
EDL933_RS27635	44	52	72	102	88	37	284	40	262	68	51	45	239	250	65	54	43	173	41	50	21	476	231	267
EDL933_RS27640	24	9	47	22	31	35	211	35	151	41	29	28	139	161	47	18	31	123	36	22	17	177	110	146
EDL933_RS27645	21	24	59	48	57	49	198	53	539	140	53	69	1093	904	61	42	50	257	86	80	35	203	116	148
EDL933_RS27650	735	1069	2549	1513	1639	994	2389	711	7993	2828	1919	2620	7214	8410	1173	681	781	4176	1132	1326	731	2794	1816	2114
EDL933_RS27655	283	532	963	1221	1106	1141	1669	605	3206	3230	1563	2076	3157	2825	1342	928	745	5495	1887	2353	1131	1084	724	724
EDL933_RS27660	141	274	473	368	469	408	761	237	987	2345	709	1236	726	1022	514	427	353	1963	1181	1483	622	566	399	413
EDL933_RS27665	278	381	844	669	693	642	925	324	951	2453	1193	1342	898	1003	606	615	512	3596	998	1238	584	1226	976	909
EDL933_RS27670	159	236	443	350	373	305	708	191	882	1345	709	711	1309	1228	399	296	208	1205	522	626	230	765	546	509
EDL933_RS27675	13	32	77	158	69	70	963	76	1316	81	256	654	2104	1858	537	116	50	539	129	82	67	219	185	241
EDL933_RS27680	142	221	544	975	376	297	5453	585	7313	249	2072	4624	9695	6477	3178	482	463	2706	298	461	193	1560	1227	1441
EDL933_RS27685	6	39	61	32	46	58	66	5	180	24	23	65	109	132	19	19	18	144	42	31	14	46	30	37
EDL933_RS27690	14	30	45	54	61	57	43	2	160	30	7	46	132	151	12	12	12	95	25	33	12	40	29	51
EDL933_RS27695	24	42	84	79	95	82	103	29	982	164	69	108	1161	902	56	97	82	497	121	208	96	122	90	91
EDL933_RS27700	36	55	86	56	58	69	145	35	428	534	69	139	441	483	89	175	180	1063	1543	1914	654	87	83	86
EDL933_RS27705	382	703	1387	1889	1464	1658	3552	565	1402	4359	3242	4377	930	1268	1614	405	485	3611	1385	1720	884	1529	999	1035
EDL933_RS27710	24	39	89	91	59	53	87	59	288	171	58	63	487	470	66	27	35	439	681	895	467	57	65	61
EDL933_RS27715	39	38	95	112	126	123	135	98	455	196	56	59	830	638	89	27	31	530	821	997	542	125	112	60
EDL933_RS27720	9	15	19	35	26	19	26	9	337	37	11	8	632	484	22	17	14	123	85	115	71	33	47	14
EDL933_RS27725	3	5	21	6	11	5	20	1	760	23	4	4	1216	1171	16	19	17	121	33	36	12	26	32	33
EDL933_RS27730	6	25	52	25	28	14	60	6	1797	54	17	20	2309	2441	29	59	49	334	52	58	33	101	64	59
EDL933_RS27735	33	39	146	63	95	47	188	42	5880	174	116	88	4976	6540	49	181	115	824	123	132	90	152	125	125
EDL933_RS27740	17	47	127	35	80	62	141	29	472	181	40	74	529	630	46	204	158	864	201	144	87	126	85	86
EDL933_RS27745	13	46	89	102	58	88	221	74	223	109	114	104	363	410	124	135	113	683	163	138	65	94	70	61
EDL933_RS27750	16	56	117	52	85	83	148	36	210	144	41	68	318	360	60	105	70	342	247	213	83	186	108	123
EDL933_RS27755	52	237	299	286	441	533	22	14	29	22	5	13	31	50	22	266	234	780	275	544	378	1892	1218	1316
EDL933_RS27760	332	638	1099	1518	1254	1043	2272	864	1951	3510	2392	2553	1486	1478	1392	566	507	3762	1357	1648	894	1165	817	748
EDL933_RS27765	35	59	154	88	106	77	137	34	402	200	94	104	274	367	73	200	170	861	228	278	103	135	85	110
EDL933_RS27770	1	11	19	11	17	22	19	4	70	23	5	9	98	97	9	37	29	142	47	52	16	24	12	19
EDL933_RS27775	1183	1782	4560	2975	3514	2995	5417	1393	5250	9251	2830	6737	4551	4979	4099	3329	3065	21088	6577	7050	3425	5394	3786	4107
EDL933_RS27780	113	180	381	261	345	262	647	222	706	1423	405	751	489	621	507	373	370	2454	759	707	449	614	389	424
EDL933_RS27785	499	765	1856	1240	1420	1311	1963	425	1158	6284	2560	2982	569	909	1268	875	980	6295	1649	1940	986	2031	1386	1551
EDL933_RS27790	206	396	882	810	800	681	1128	308	1283	3074	1080	1501	1092	1239	750	793	528	3985	1262	1490	759	1180	895	878
EDL933_RS27795	152	307	533	453	480	391	633	207	671	1574	612	797	607	605	498	523	422	3249	838	1014	507	792	585	610
EDL933_RS27800	24	43	77	45	59	52	198	79	409	113	73	86	336	487	150	55	83	400	77	101	29	347	240	264
EDL933_RS27805	14	32	50	17	34	51	199	77	282	51	53	41	190	327	174	65	80	512	60	61	38	344	229	275
EDL933_RS27810	7	5	14	23	13	18	26	3	85	157	4	34	99	154	7	15	11	45	92	68	42	23	17	16
EDL933_RS27815	186	303	878	467	511	421	791	244	2121	1365	376	579	2052	2279	478	844	704	4121	1783	1627	686	827	629	762
EDL933_RS27820	39	74	227	89	95	65	185	57	279	194	102	94	235	298	105	270	206	1497	357	360	125	332	300	332
EDL933_RS27825	65	115	325	150	181	130	436	107	789	294	134	157	775	910	202	596	474	3416	628	727	305	756	605	668
EDL933_RS27830	100	133	327	225	258	189	447	139	683	535	291	251	662	861	281	463	379	2139	470	689	203	495	365	425
EDL933_RS27835	57	126	235	150	167	182	312	96	554	490	305	235	489	650	188	343	262	1393	378	434	164	318	219	288
EDL933_RS27840	42	113	145	140	176	88	293	90	364	410	348	366	248	293	230	261	207	1310	247	219	232	237	116	106
EDL933_RS27845	14	33	70	82	47	64	121	70	117	237	232	169	81	101	72	76	88	451	88	113	57	87	57	63
EDL933_RS27850	9	9	45	25	27	18	63	9	154	82	16	39	138	165	30	80	72	362	93	73	45	56	44	28
EDL933_RS27855	34	124	244	156	147	131	309	68	745	381	118	175	709	791	154	224	207	1111	308	342	141	421	241	272
EDL933_RS27860	8	36	58	45	38	26	66	19	269	135	37	91	240	239	41	44	31	259	68	93	27	305	187	264
EDL933_RS27865	16	41	62	51	38	38	71	23	163	213	60	104	177	176	55	59	50	392	111	111	39	107	77	56
EDL933_RS27870	20	36	116	154	79	92	213	99	932	249	249	220	785	854	178	288	249	1540	351	333	179	186	153	153
EDL933_RS27875	5	10	24	22	11	9	40	2	150	74	18	28	207	214	16	18	25	148	88	70	34	32	24	17
EDL933_RS27880	13	28	87	56	72	77	137	44	579	135	28	99	514	547	80	174	131	958	197	223	116	93	77	66
EDL933_RS27885	4	9	29	27	28	24	66	11	221	82	13	42	156	200	19	75	53	352	62	120	45	31	31	21
EDL933_RS27890	32	107	169	127	129	134	600	23	75	715	106	394	148	172	204	107	112	693	690	537	263	210	166	225
EDL933_RS27895	5	43	63	61	51	71	286	23	91	286	41	153	121	197	98	82	52	512	331	264	103	115	78	79
EDL933_RS27900	53	116	162	144	174	180	380	70	336	665	93	163	362	381	222	93	62	644	336	457	176	210	125	158
EDL933_RS27905	82	139	285	369	330	316	1772	458	951	1059	1060	870	1044	1254	718	602	500	3796	450	456	239	367	247	333
EDL933_RS27910	277	692	1447	1413	1237	1478	6492	1079	1458	1574	4998	3689	1133	1863	2068	2085	1639	11934	2342	1794	911	1636	1175	1279
EDL933_RS27915	248	383	852	881	729	577	1582	302	1056	2737	874	2066	820	973	772	480	394	2849	1072	947	538	929	592	681
EDL933_RS27920	365	737	1506	1419	1243	1139	2712	414	1473	4267	1754	4403	1587	1784	1270	677	638	4651	2023	1718	921	1577	1140	1178
